reviews,sentiment
I have several Wineguard products and have been very satisfied with all of them.  Used antenna to replace basic cable and reception is very good.,1.0
"I was really surprise on the channels I received .  Was very easy to set up.  Came with a long cord and was able to put in the window. My channels are very clear and the best part, they are FREE!!! Should of done this years ago.",1.0
"It's amazing how well these things hold up to being in sweaty ears.  They're comfortable and do exactly what they say they do.  Provide a good seal and stay put.  A quick bit of size advice since it's not always obvious.  They say to order the same size (s/m/l- not the line #) that you'd normally use in the stock silicon tips.  My version of this is to compare it to using compressible foam ear-plugs.  If you can roll a set of foam ear-plugs up and insert them as per instructions and have them be all but unnoticeable in your ears- go for the size large.  If you put in foam ear-plugs and they just peek out off your ears, go for medium.  If you put in foam ear-plugs and they barely go in, go for the small.<br />fwiw, I've found the 500 series seems to fit the mpow/copies of the Swifts and Cheetahs even though there's no official compatibility on their chart.",1.0
These batteries are 16.00$ for two in the stores they aren't even rechargeable. I love these rechargeable batteries i see them savings me lots of money.,1.0
Great,1.0
Great sound,1.0
"Saw this exact brand/model used at the Smithsonian Air & Space Museum by staff guiding tours.  Small, simple, worked great.  Our speaker's voice was so much clearer than yelling or megaphone.  Should've bought this sooner.",1.0
"Not a lot can be said about this kind of product...Either they work or they don't. This one works, the price was right and the shipping was prompt.",1.0
Very useful plug. Been using it a few months not and there's no defects.,1.0
on the dot!,1.0
"This has saved me LOTS of time and it's compact design with swivel is awesome. Nothing like going into a hotel having to put chargers in 3 different parts of the room... Now I don't even need the chargers, just my USB cables.",1.0
"I've tried many things to keep the cables in our bedside table from looking like a mess.  This really, really helped because we could keep only the cable ends out.",1.0
Very good sound for the pair great extra pair for the car when I need them.,1.0
"my husband had the black ones for a long time and raved about it and the sound it has, so I finally wanted to get my own pair. I love it too.",1.0
Enjoy my music with these ear phones. Clear sound.,1.0
Awesome thanks,1.0
So far so good!,1.0
"This works great, i especially like the charge indicator and the fact that it takes AA and AAA",1.0
THEY WORK GREAT,1.0
"No problems simultaneously charging and using my Apple Mid-2012 Retina MacBook Pro 15&#34; in the car.  My laptop has the larger 85W power adapter.  Silent and very compact, small enough I just leave it in the center console.",1.0
good,1.0
Excellent,1.0
It works as advertising.,1.0
easy install worked great,1.0
"I am so very impressed with these clips. First of all, the order arrived very quickly. Next they are delightfully designed and I love the colors! I plan to share them with other members of my family as we all have wires. I got this at a great discount an m very pleased. They hold the wires securely and are a huge help in not having lose wired fall behind a piece of furniture where I can't reach them. And the fact that they stick to your surface is a huge plus! It's a wonderful product and I would highly recommend them to anyone.",1.0
easy to use - great sound,1.0
This item was an exact duplicate of my original and is working fine......Thanks,1.0
good cable for whats needed cheap price,1.0
Worked great!,1.0
"Exceptional Speaker, must say this is more than expected. Moment i opened, got to see small cute but powerful boy. This guy is really powerful, very crisp sound and very much good for room. This has great bluetooth, best part it give style + add some charm to your gadgets. Couldnt stop myself clicking his pics",1.0
Great reception and great price!,1.0
This item worked great for connection my Apple TV to an analogue audio source. Works perfectly.,1.0
Excellent product...Great service...,1.0
Works fine no problem,1.0
"I am really happy. It does exactly what they say. Side note, make sure you point the remote at the device to change the port. It is a line of site kind of deal.",1.0
"This antenna works great.  Great price, great results, cannot beat it.",1.0
These work well and are inexpensive to replace when someone doesn't play well with headphones. The ear piece is about the size of a US fifty cent piece. The wires are very small and feel delicate.,1.0
Thanks it was exactly what I needed and alot cheaper.,1.0
Awesome sound and great price. Bought to use on our Golf Cart while cruising around the campgrounds. Works perfect and fits the bill.,1.0
Husband and dad installed and took 40 minutes. PERFECT!!,1.0
excelente,1.0
great,1.0
Very good low latency wireless bluetooth transmitter/receiver. I use one as transmitter and another as receiver and the delay is very small so I can ignore it easily. I wish it has volume button.,1.0
